address,bikes,category,division,latitud,longitud,sub_category
"Passeig Marítim de la Barceloneta, devant del 5-7 5",11,bicing,mobilidad,41.379632,2.192662,bicing
(PK) C/ JAUME FABRA 12,3,bicing,mobilidad,41.37445,2.159668,bicing
(PK) C/ BILBAO 24,7,bicing,mobilidad,41.402448,2.204131,bicing
(PK) C/ DE FLOS I CALCAT 2,4,bicing,mobilidad,41.389853,2.128581,bicing
(PK) C/ D'ALÍ BEI 54,5,bicing,mobilidad,41.393941,2.181443,bicing
(PK) C/ DE LA MARINA 13-17,7,bicing,mobilidad,41.387298,2.196595,bicing
(PK) PLAÇA URQUINAONA SN,6,bicing,mobilidad,41.389914,2.173239,bicing
PL. SANT MIQUEL 4,15,bicing,mobilidad,41.38186,2.177086,bicing
Ribes 13,1,bicing,mobilidad,41.39348,2.181555,bicing
Passeig Marítim 19,0,bicing,mobilidad,41.381689,2.193914,bicing
Provença 322,21,bicing,mobilidad,41.396897,2.164373,bicing
Pl. Catalunya nan,19,bicing,mobilidad,41.387469,2.169048,bicing
Rambla Catalunya 133,21,bicing,mobilidad,41.395364,2.157356,bicing
Provença 241,10,bicing,mobilidad,41.39386,2.160237,bicing
Gran Via 375,18,bicing,mobilidad,41.375454,2.149786,bicing
Sant Pau 51,12,bicing,mobilidad,41.377464,2.164725,bicing
Bac de Roda 157,13,bicing,mobilidad,41.411433,2.198735,bicing
Gran Vía 1062,9,bicing,mobilidad,41.414226,2.201734,bicing
Castella 28,15,bicing,mobilidad,41.40562,2.19764,bicing
Espronceda 124,21,bicing,mobilidad,41.406549,2.203112,bicing
Pujades 311,19,bicing,mobilidad,41.406977,2.207602,bicing
Gavà 81,1,bicing,mobilidad,41.37046,2.138994,bicing
Avda. Diagonal 664,29,bicing,mobilidad,41.388742,2.128503,bicing
Avda. Diagonal 650,13,bicing,mobilidad,41.389845,2.13284,bicing
Avda. Diagonal 634,13,bicing,mobilidad,41.390828,2.136665,bicing
Carre Laforja 74,16,bicing,mobilidad,41.397698,2.147358,bicing
C. De Nil Fabra 16,14,bicing,mobilidad,41.405986,2.151633,bicing
Vilà i Vilà 45,10,bicing,mobilidad,41.373509,2.171002,bicing
Indústria 329,4,bicing,mobilidad,41.417323,2.184534,bicing
Gran de Sant Andreu 69,13,bicing,mobilidad,41.429985,2.190163,bicing
Mas Casanovas 137,17,bicing,mobilidad,41.415951,2.174564,bicing
Diagonal 680,7,bicing,mobilidad,41.387498,2.123637,bicing
Vallmajor 13,7,bicing,mobilidad,41.397996,2.138717,bicing
Artesa de Segre 2,16,bicing,mobilidad,41.40293,2.13427,bicing
Ramon Turró 246,16,bicing,mobilidad,41.401662,2.205277,bicing
Carrer de l'Energia 2,15,bicing,mobilidad,41.357338,2.137172,bicing
Rambla del Brasil 5,2,bicing,mobilidad,41.37592,2.13008,bicing
Bailén 62,25,bicing,mobilidad,41.395213,2.172984,bicing
Diputació 350,4,bicing,mobilidad,41.396815,2.175714,bicing
Consell de Cent 482,6,bicing,mobilidad,41.400168,2.177948,bicing
Passeig de Gràcia 89,11,bicing,mobilidad,41.395,2.16123,bicing
World Trade Center nan,15,bicing,mobilidad,41.372154,2.180701,bicing
Av.Paral.lel 164,12,bicing,mobilidad,41.375086,2.156848,bicing
Nàpols 125,15,bicing,mobilidad,41.395796,2.178784,bicing
Gran Via de Les Corts Catalanes 592,20,bicing,mobilidad,41.386512,2.164597,bicing
Rambla del Raval 13,10,bicing,mobilidad,41.379374,2.168921,bicing
Passeig de Lluís Companys nan,21,bicing,mobilidad,41.391299,2.180828,bicing
Carrer d'Hondures 32,20,bicing,mobilidad,41.420201,2.189532,bicing
Sant Pere Més Alt 4,15,bicing,mobilidad,41.387074,2.175247,bicing
Catedral 6,5,bicing,mobilidad,41.385151,2.176804,bicing
Pl. Pau Vila nan,5,bicing,mobilidad,41.381129,2.186397,bicing
Pl. Catalunya nan,20,bicing,mobilidad,41.387469,2.169048,bicing
Pl. Catalunya nan,20,bicing,mobilidad,41.387678,2.169587,bicing
Rambla Catalunya 133,23,bicing,mobilidad,41.395364,2.157356,bicing
Enric Granados 93,12,bicing,mobilidad,41.392278,2.156183,bicing
Còrsega 216,26,bicing,mobilidad,41.391751,2.153123,bicing
Passeig de Colom nan,7,bicing,mobilidad,41.380778,2.182581,bicing
Sancho de Ávila 104,22,bicing,mobilidad,41.400503,2.192511,bicing
Pujades 57B,24,bicing,mobilidad,41.395905,2.192958,bicing
Avda. Diagonal 26,13,bicing,mobilidad,41.410882,2.216703,bicing
Gavà 81,0,bicing,mobilidad,41.37046,2.138994,bicing
Consell de Cent 6,4,bicing,mobilidad,41.375571,2.143812,bicing
Numància 136,22,bicing,mobilidad,41.387787,2.134341,bicing
Carre Laforja 74,14,bicing,mobilidad,41.397698,2.147358,bicing
Gran de Gràcia 155,9,bicing,mobilidad,41.402535,2.152519,bicing
C. De Nil Fabra 16,15,bicing,mobilidad,41.405986,2.151633,bicing
Vilà i Vilà 45,7,bicing,mobilidad,41.373509,2.171002,bicing
Passeig de l'Exposició 30,25,bicing,mobilidad,41.371515,2.162166,bicing
Sant Antoni Mª Claret 290,9,bicing,mobilidad,41.413986,2.177842,bicing
Bolívia 76,21,bicing,mobilidad,41.403103,2.191428,bicing
Pl. Virrei Amat nan,6,bicing,mobilidad,41.429636,2.174487,bicing
Saguès 1,17,bicing,mobilidad,41.393713,2.145584,bicing
Camèlies 73,7,bicing,mobilidad,41.413425,2.163411,bicing
Bailén 62,26,bicing,mobilidad,41.395213,2.172984,bicing
Consell de Cent 482,5,bicing,mobilidad,41.400168,2.177948,bicing
Ribes 77,3,bicing,mobilidad,41.400167,2.184362,bicing
World Trade Center nan,17,bicing,mobilidad,41.371663,2.180302,bicing
Llacuna 86,18,bicing,mobilidad,41.402177,2.197653,bicing
Passeig Marítim de la Barceloneta nan,6,bicing,mobilidad,41.381011,2.193502,bicing
Pl. Urquinaona 3,13,bicing,mobilidad,41.389012,2.172667,bicing
Carrer d'Hondures 32,19,bicing,mobilidad,41.420201,2.189532,bicing
"Passeig Marítim de la Barceloneta, devant del 5-7 5",10,bicing,mobilidad,41.379632,2.192662,bicing
(PK) C/ DE LA MARINA 13-17,8,bicing,mobilidad,41.387298,2.196595,bicing
Ribes 13,4,bicing,mobilidad,41.39348,2.181555,bicing
Pg Marítim Barceloneta 23,4,bicing,mobilidad,41.384538,2.195679,bicing
Av. Meridiana 47,9,bicing,mobilidad,41.39827,2.186708,bicing
Sant Pere Més Alt 4,16,bicing,mobilidad,41.387074,2.175247,bicing
Pl. Pau Vila nan,6,bicing,mobilidad,41.381129,2.186397,bicing
Ciutat de Granada 168,24,bicing,mobilidad,41.404511,2.189881,bicing
Gran Via 609,14,bicing,mobilidad,41.389097,2.167933,bicing
Rambla Catalunya 133,24,bicing,mobilidad,41.395364,2.157356,bicing
Rocafort 72,19,bicing,mobilidad,41.379016,2.153799,bicing
Provença 241,11,bicing,mobilidad,41.39386,2.160237,bicing
Sardenya 3,5,bicing,mobilidad,41.392212,2.187847,bicing
Gran Vía 1062,10,bicing,mobilidad,41.414226,2.201734,bicing
Pujades 57B,26,bicing,mobilidad,41.395905,2.192958,bicing
Espronceda 124,20,bicing,mobilidad,41.406549,2.203112,bicing
Pujades 173,20,bicing,mobilidad,41.401778,2.200769,bicing
Pujades 311,21,bicing,mobilidad,41.406977,2.207602,bicing
Independència 379,5,bicing,mobilidad,41.411901,2.177895,bicing
Passeig de Garcia Fària 85,6,bicing,mobilidad,41.405389,2.216212,bicing
Gran Via 181,17,bicing,mobilidad,41.36778,2.13926,bicing
Numància 136,23,bicing,mobilidad,41.387787,2.134341,bicing
Carrer de les Corts 20,8,bicing,mobilidad,41.385331,2.128737,bicing
Avda. Diagonal 664,30,bicing,mobilidad,41.388742,2.128503,bicing
Pi i Margall 38,8,bicing,mobilidad,41.407202,2.163476,bicing
Vilà i Vilà 45,6,bicing,mobilidad,41.373509,2.171002,bicing
Reus 23,11,bicing,mobilidad,41.405,2.13453,bicing
Ramon Turró 246,15,bicing,mobilidad,41.401662,2.205277,bicing
Ciutat d'Asunción 73,18,bicing,mobilidad,41.443127,2.199538,bicing
Radi 10,22,bicing,mobilidad,41.36335,2.134144,bicing
Rambla del Brasil 5,1,bicing,mobilidad,41.37592,2.13008,bicing
Diputació 350,2,bicing,mobilidad,41.396815,2.175714,bicing
Passeig de Gràcia 89,13,bicing,mobilidad,41.395,2.16123,bicing
World Trade Center nan,19,bicing,mobilidad,41.371663,2.180302,bicing
Nàpols 125,14,bicing,mobilidad,41.395796,2.178784,bicing
Recinte Parc de la Ciutadella nan,12,bicing,mobilidad,41.38739,2.1875,bicing
Llacuna 86,20,bicing,mobilidad,41.402177,2.197653,bicing
Av. Del Litoral 24,3,bicing,mobilidad,41.388894,2.199334,bicing
Passeig Marítim de la Barceloneta nan,5,bicing,mobilidad,41.381011,2.193502,bicing
Pl. Urquinaona 3,14,bicing,mobilidad,41.389012,2.172667,bicing
Rambla del Raval 13,8,bicing,mobilidad,41.379374,2.168921,bicing
(PK) C/ DE LA MARINA 13-17,9,bicing,mobilidad,41.387298,2.196595,bicing
PL. SANT MIQUEL 4,16,bicing,mobilidad,41.38186,2.177086,bicing
Pg Lluís Companys 11,20,bicing,mobilidad,41.391075,2.180223,bicing
Girona 68,10,bicing,mobilidad,41.394812,2.171189,bicing
Sant Ramon de Penyafort 1,3,bicing,mobilidad,41.413592,2.221153,bicing
Catedral 6,7,bicing,mobilidad,41.385151,2.176804,bicing
Rambla Catalunya 47,9,bicing,mobilidad,41.390349,2.16424,bicing
Rambla Catalunya 133,25,bicing,mobilidad,41.395364,2.157356,bicing
Rocafort 72,18,bicing,mobilidad,41.379016,2.153799,bicing
Rosselló 108,5,bicing,mobilidad,41.38834,2.150825,bicing
Gran Via 375,15,bicing,mobilidad,41.375454,2.149786,bicing
Av. Diagonal 612,5,bicing,mobilidad,41.39218,2.14213,bicing
Rosa Sensat 12,0,bicing,mobilidad,41.390666,2.197024,bicing
Sardenya 3,6,bicing,mobilidad,41.392212,2.187847,bicing
Passeig de Colom nan,11,bicing,mobilidad,41.380778,2.182581,bicing
Sancho de Ávila 104,25,bicing,mobilidad,41.400503,2.192511,bicing
Passeig de Garcia Fària 85,8,bicing,mobilidad,41.405389,2.216212,bicing
Avda. Diagonal 664,31,bicing,mobilidad,41.388742,2.128503,bicing
Avda. Diagonal 650,14,bicing,mobilidad,41.389845,2.13284,bicing
Palència 31,0,bicing,mobilidad,41.418208,2.190374,bicing
Font d'en Fargas 1,18,bicing,mobilidad,41.427561,2.166022,bicing
Seu del Districte (Nou Barris) nan,22,bicing,mobilidad,41.436373,2.170678,bicing
Carrer de Maladeta 1,12,bicing,mobilidad,41.431593,2.176909,bicing
Vallmajor 13,8,bicing,mobilidad,41.397996,2.138717,bicing
Reus 23,10,bicing,mobilidad,41.405,2.13453,bicing
Avinguda de J.Foix 63,24,bicing,mobilidad,41.397572,2.119506,bicing
Ciutat d'Asunción 73,19,bicing,mobilidad,41.443127,2.199538,bicing
Bailén 62,24,bicing,mobilidad,41.395213,2.172984,bicing
World Trade Center nan,16,bicing,mobilidad,41.372154,2.180701,bicing
World Trade Center nan,20,bicing,mobilidad,41.371663,2.180302,bicing
Pl.Joaquim Xira i Palau 1,4,bicing,mobilidad,41.378516,2.176716,bicing
Lope de Vega 79,4,bicing,mobilidad,41.403938,2.204188,bicing
Av.Paral.lel 164,10,bicing,mobilidad,41.375086,2.156848,bicing
Joan Miró 2,17,bicing,mobilidad,41.389028,2.196844,bicing
Passeig Marítim de la Barceloneta nan,4,bicing,mobilidad,41.381011,2.193502,bicing
Ramon Trias Fargas 19,19,bicing,mobilidad,41.388471,2.192835,bicing
Pl. Urquinaona 3,15,bicing,mobilidad,41.389012,2.172667,bicing
Passeig de Lluís Companys nan,20,bicing,mobilidad,41.391299,2.180828,bicing
"Passeig Marítim de la Barceloneta, devant del 5-7 5",9,bicing,mobilidad,41.379632,2.192662,bicing
Girona 68,11,bicing,mobilidad,41.394812,2.171189,bicing
Av. Meridiana 47,5,bicing,mobilidad,41.398237,2.186711,bicing
Rosselló 354,19,bicing,mobilidad,41.403282,2.170726,bicing
Catedral 6,6,bicing,mobilidad,41.385151,2.176804,bicing
Pl. Catalunya nan,21,bicing,mobilidad,41.387469,2.169048,bicing
Pl. Catalunya nan,21,bicing,mobilidad,41.387678,2.169587,bicing
Rambla Catalunya 133,26,bicing,mobilidad,41.395364,2.157356,bicing
Provença 241,13,bicing,mobilidad,41.39386,2.160237,bicing
Sardenya 3,7,bicing,mobilidad,41.392212,2.187847,bicing
Gran Via 181,18,bicing,mobilidad,41.36778,2.13926,bicing
Avda. Diagonal 668,9,bicing,mobilidad,41.388011,2.125593,bicing
Avda. Diagonal 650,15,bicing,mobilidad,41.389845,2.13284,bicing
Vilà i Vilà 45,5,bicing,mobilidad,41.373509,2.171002,bicing
Alenxadre Galí 1,9,bicing,mobilidad,41.423939,2.181298,bicing
Mas Casanovas 137,16,bicing,mobilidad,41.415951,2.174564,bicing
Font d'en Fargas 1,17,bicing,mobilidad,41.427561,2.166022,bicing
Múrcia 64,19,bicing,mobilidad,41.416828,2.191022,bicing
Marie Curie 8,13,bicing,mobilidad,41.437053,2.169644,bicing
Saguès 1,19,bicing,mobilidad,41.393713,2.145584,bicing
Santaló 165,19,bicing,mobilidad,41.400977,2.13907,bicing
Vallmajor 13,9,bicing,mobilidad,41.397996,2.138717,bicing
Artesa de Segre 2,15,bicing,mobilidad,41.40293,2.13427,bicing
Ramon Turró 246,14,bicing,mobilidad,41.401662,2.205277,bicing
Pau Casals 1,12,bicing,mobilidad,41.393037,2.14358,bicing
World Trade Center nan,17,bicing,mobilidad,41.372154,2.180701,bicing
Pl.Joaquim Xira i Palau 1,5,bicing,mobilidad,41.378516,2.176716,bicing
Av.Paral.lel 164,9,bicing,mobilidad,41.375086,2.156848,bicing
Gran Via de Les Corts Catalanes 592,21,bicing,mobilidad,41.386512,2.164597,bicing
Ramon Trias Fargas 23,10,bicing,mobilidad,41.388988,2.192283,bicing
"Passeig Marítim de la Barceloneta, devant del 5-7 5",8,bicing,mobilidad,41.379632,2.192662,bicing
Girona 68,12,bicing,mobilidad,41.394812,2.171189,bicing
Pl. Pau Vila nan,3,bicing,mobilidad,41.381046,2.186576,bicing
Rocafort 72,17,bicing,mobilidad,41.379016,2.153799,bicing
Provença 241,14,bicing,mobilidad,41.39386,2.160237,bicing
Rosa Sensat 12,1,bicing,mobilidad,41.390666,2.197024,bicing
Gran Vía 1131,0,bicing,mobilidad,41.418035,2.206023,bicing
Espronceda 124,19,bicing,mobilidad,41.406549,2.203112,bicing
Gran Via 273,0,bicing,mobilidad,41.371455,2.143882,bicing
Bruc 130,15,bicing,mobilidad,41.396918,2.166163,bicing
Rocafort 103,2,bicing,mobilidad,41.379821,2.152496,bicing
Múrcia 64,24,bicing,mobilidad,41.416828,2.191022,bicing
Marie Curie 8,18,bicing,mobilidad,41.437053,2.169644,bicing
Sant Ramón Nonat 26,5,bicing,mobilidad,41.37674,2.116973,bicing
Camèlies 73,6,bicing,mobilidad,41.413425,2.163411,bicing
Passeig de Gràcia 61,18,bicing,mobilidad,41.39324,2.16343,bicing
Consell de Cent 482,4,bicing,mobilidad,41.400168,2.177948,bicing
World Trade Center nan,22,bicing,mobilidad,41.371663,2.180302,bicing
Pl.Joaquim Xira i Palau 1,6,bicing,mobilidad,41.378516,2.176716,bicing
Duran i Bas 2,8,bicing,mobilidad,41.385463,2.174252,bicing
Agustí Duran i Sanpere 10,0,bicing,mobilidad,41.381686,2.167816,bicing
Llacuna 86,21,bicing,mobilidad,41.402177,2.197653,bicing
Ramon Trias Fargas 23,11,bicing,mobilidad,41.388988,2.192283,bicing
"Passeig de Colom, s/n nan",16,bicing,mobilidad,41.376433,2.17871,bicing
Pl. Urquinaona 3,16,bicing,mobilidad,41.389012,2.172667,bicing
Ramon Trias Fargas 23,19,bicing,mobilidad,41.389831,2.191147,bicing
Travessera de Gracia 92,6,bicing,mobilidad,41.398373,2.153154,bicing
Rambla Guipúscoa 158,12,bicing,mobilidad,41.422808,2.206036,bicing
Gran Vía 1118,7,bicing,mobilidad,41.416966,2.205397,bicing
Castella 28,19,bicing,mobilidad,41.40562,2.19764,bicing
Consell de Cent 6,3,bicing,mobilidad,41.375571,2.143812,bicing
Carrer de Sant Pau 89,3,bicing,mobilidad,41.376858,2.169811,bicing
Avda. Diagonal 634,14,bicing,mobilidad,41.390828,2.136665,bicing
Carre Laforja 74,12,bicing,mobilidad,41.397698,2.147358,bicing
Pl. Del Nord 5,4,bicing,mobilidad,41.40694,2.155794,bicing
Sant Iscle 60,19,bicing,mobilidad,41.43345,2.1715,bicing
Marie Curie 8,19,bicing,mobilidad,41.437053,2.169644,bicing
Saguès 1,20,bicing,mobilidad,41.393713,2.145584,bicing
Ramon Turró 246,13,bicing,mobilidad,41.401662,2.205277,bicing
Roc Boronat 134,25,bicing,mobilidad,41.403502,2.193702,bicing
Radi 10,24,bicing,mobilidad,41.36335,2.134144,bicing
Gombau 24,12,bicing,mobilidad,41.387225,2.17927,bicing
Passeig de Gràcia 61,20,bicing,mobilidad,41.39324,2.16343,bicing
Consell de Cent 482,2,bicing,mobilidad,41.400168,2.177948,bicing
World Trade Center nan,19,bicing,mobilidad,41.372154,2.180701,bicing
Duran i Bas 2,9,bicing,mobilidad,41.385463,2.174252,bicing
Nàpols 125,17,bicing,mobilidad,41.395796,2.178784,bicing
Ramon Trias Fargas 23,12,bicing,mobilidad,41.388988,2.192283,bicing
Rambla del Raval 13,6,bicing,mobilidad,41.379374,2.168921,bicing
RAMBLA CATALUNYA 31,20,bicing,mobilidad,41.389481,2.165357,bicing
Av. Meridiana 47,7,bicing,mobilidad,41.39827,2.186708,bicing
Rosselló 354,18,bicing,mobilidad,41.403282,2.170726,bicing
Pl. Pau Vila nan,4,bicing,mobilidad,41.381046,2.186576,bicing
Rambla Catalunya 47,10,bicing,mobilidad,41.390349,2.16424,bicing
Comte Borrell 119,9,bicing,mobilidad,41.380452,2.158403,bicing
Travessera de Gracia 92,7,bicing,mobilidad,41.398373,2.153154,bicing
Gran Vía 1118,6,bicing,mobilidad,41.416966,2.205397,bicing
Sancho de Ávila 104,28,bicing,mobilidad,41.400503,2.192511,bicing
Pujades 57B,25,bicing,mobilidad,41.395905,2.192958,bicing
Avda. Diagonal 26,16,bicing,mobilidad,41.410882,2.216703,bicing
Gavà 1,13,bicing,mobilidad,41.372338,2.141875,bicing
Avda. Diagonal 664,32,bicing,mobilidad,41.388742,2.128503,bicing
Vilà i Vilà 45,4,bicing,mobilidad,41.373509,2.171002,bicing
Espronceda 298,24,bicing,mobilidad,41.415684,2.190986,bicing
Carrer de Maladeta 1,8,bicing,mobilidad,41.431593,2.176909,bicing
Josep Samitier nan,5,bicing,mobilidad,41.381223,2.119077,bicing
Feliu de Casanova 1,2,bicing,mobilidad,41.375366,2.129847,bicing
Roc Boronat 134,26,bicing,mobilidad,41.403502,2.193702,bicing
Pl. Teresa de Claramunt nan,3,bicing,mobilidad,41.363093,2.139771,bicing
Carrer de l'Energia 2,17,bicing,mobilidad,41.357338,2.137172,bicing
Rambla del Brasil 5,0,bicing,mobilidad,41.37592,2.13008,bicing
Gombau 24,11,bicing,mobilidad,41.387225,2.17927,bicing
Passeig de Gràcia 61,21,bicing,mobilidad,41.39324,2.16343,bicing
Consell de Cent 482,0,bicing,mobilidad,41.400168,2.177948,bicing
Passeig de Gràcia 89,15,bicing,mobilidad,41.395,2.16123,bicing
Gran Via de Les Corts Catalanes 592,22,bicing,mobilidad,41.386512,2.164597,bicing
Rambla del Raval 13,5,bicing,mobilidad,41.379374,2.168921,bicing
(PK) C/ CARDENAL DE SENTMENAT 8,1,bicing,mobilidad,41.397921,2.125411,bicing
Dos Maig 230,12,bicing,mobilidad,41.407035,2.181981,bicing
Pl. Carles Pi i Sunyer nan,22,bicing,mobilidad,41.385227,2.173878,bicing
Enric Granados 93,15,bicing,mobilidad,41.392278,2.156183,bicing
Comte Borrell 119,8,bicing,mobilidad,41.380452,2.158403,bicing
Passeig de Colom nan,12,bicing,mobilidad,41.380778,2.182581,bicing
Gran Vía 1118,5,bicing,mobilidad,41.416966,2.205397,bicing
Vilà i Vilà 45,2,bicing,mobilidad,41.373509,2.171002,bicing
Gran Via 632,12,bicing,mobilidad,41.389171,2.168113,bicing
Carrer de Rosselló i Porcel 1,3,bicing,mobilidad,41.436505,2.183877,bicing
Andreu Nin 22,6,bicing,mobilidad,41.43463,2.181747,bicing
Feliu de Casanova 1,3,bicing,mobilidad,41.375366,2.129847,bicing
Cantàbria 55,6,bicing,mobilidad,41.422212,2.198316,bicing
Santa Amèlia 2,7,bicing,mobilidad,41.393639,2.123224,bicing
Consell de Cent 482,1,bicing,mobilidad,41.400168,2.177948,bicing
Passeig de Gràcia 89,18,bicing,mobilidad,41.395,2.16123,bicing
Av.Paral.lel 164,8,bicing,mobilidad,41.375086,2.156848,bicing
Llacuna 86,19,bicing,mobilidad,41.402177,2.197653,bicing
Av. Del Litoral 24,4,bicing,mobilidad,41.388894,2.199334,bicing
Passeig Marítim de la Barceloneta nan,3,bicing,mobilidad,41.381011,2.193502,bicing
Gran Via de Les Corts Catalanes 592,23,bicing,mobilidad,41.386512,2.164597,bicing
(PK) C/ DE SIRACUSA 39-51,4,bicing,mobilidad,41.401752,2.160748,bicing
Dos Maig 230,14,bicing,mobilidad,41.407035,2.181981,bicing
Sardenya 66,4,bicing,mobilidad,41.391429,2.189312,bicing
Pl. Carles Pi i Sunyer nan,23,bicing,mobilidad,41.385227,2.173878,bicing
Rocafort 72,16,bicing,mobilidad,41.379016,2.153799,bicing
Travessera de Gracia 92,9,bicing,mobilidad,41.398373,2.153154,bicing
Rambla Guipúscoa 158,13,bicing,mobilidad,41.422808,2.206036,bicing
Rambla de Prim 19,9,bicing,mobilidad,41.411741,2.218546,bicing
Gran Via 180,5,bicing,mobilidad,41.36766,2.13911,bicing
José de Agulló 19,15,bicing,mobilidad,41.395251,2.133541,bicing
Gran Via 632,13,bicing,mobilidad,41.389171,2.168113,bicing
Guinardó 32,6,bicing,mobilidad,41.415617,2.181966,bicing
Cantàbria 55,5,bicing,mobilidad,41.422212,2.198316,bicing
Ramon Turró 246,12,bicing,mobilidad,41.401662,2.205277,bicing
Carrer de l'Energia 2,18,bicing,mobilidad,41.357338,2.137172,bicing
Radi 10,25,bicing,mobilidad,41.36335,2.134144,bicing
Passeig de Gràcia 89,17,bicing,mobilidad,41.395,2.16123,bicing
Pl. Ictíneo nan,18,bicing,mobilidad,41.37747,2.183737,bicing
Duran i Bas 2,10,bicing,mobilidad,41.385463,2.174252,bicing
Av. Del Litoral 24,6,bicing,mobilidad,41.388894,2.199334,bicing
Ramon Trias Fargas 23,13,bicing,mobilidad,41.388988,2.192283,bicing
Carrer Pujades 103,25,bicing,mobilidad,41.398389,2.196261,bicing
Pg Lluís Companys 11,31,bicing,mobilidad,41.391075,2.180223,bicing
Sant Antoni Maria Claret 214,2,bicing,mobilidad,41.410897,2.17402,bicing
Dos Maig 230,13,bicing,mobilidad,41.407035,2.181981,bicing
Ramon Trias Fargas 23,20,bicing,mobilidad,41.389831,2.191147,bicing
Rosa Sensat en front 20,17,bicing,mobilidad,41.39106,2.196457,bicing
Pl. Vicenç Martorell nan,19,bicing,mobilidad,41.384054,2.169019,bicing
Enric Granados 93,16,bicing,mobilidad,41.392278,2.156183,bicing
Comte Borrell 119,5,bicing,mobilidad,41.380452,2.158403,bicing
Travessera de Gracia 92,8,bicing,mobilidad,41.398373,2.153154,bicing
Rosa Sensat 12,2,bicing,mobilidad,41.390666,2.197024,bicing
Rambla Guipúscoa 158,14,bicing,mobilidad,41.422808,2.206036,bicing
Viladomat 122,12,bicing,mobilidad,41.38063,2.15614,bicing
Rambla de Prim 19,10,bicing,mobilidad,41.411741,2.218546,bicing
Avda. Diagonal 26,18,bicing,mobilidad,41.410882,2.216703,bicing
Passeig Marítim de la Nova Icària 83,0,bicing,mobilidad,41.391986,2.203699,bicing
Passeig de Garcia Fària 21,5,bicing,mobilidad,41.40061,2.210461,bicing
Gavà 1,12,bicing,mobilidad,41.372338,2.141875,bicing
Carrer de Sant Pau 89,2,bicing,mobilidad,41.376858,2.169811,bicing
Mejía Lequerica 2,17,bicing,mobilidad,41.38182,2.126933,bicing
Avda. Diagonal 634,15,bicing,mobilidad,41.390828,2.136665,bicing
Sancho de Ávila 60,10,bicing,mobilidad,41.398848,2.190291,bicing
Carre Laforja 74,11,bicing,mobilidad,41.397698,2.147358,bicing
Girona 176,16,bicing,mobilidad,41.399945,2.164389,bicing
